Latitude,Longitude,pet,year,month,day,quarter
-32.595833,19.009444,223.1,2014,1,28,1
-25.20639,27.558,174.0,2014,1,29,1
-28.768056,20.720556,260.2,2014,1,29,1
-33.13083,18.86278,212.90001,2014,1,29,1
-33.7075,18.97444444,203.90001,2014,1,29,1
-32.94583,18.33667,197.8,2014,1,29,1
-30.13573889,30.67422222,137.8,2014,1,30,1
-27.38972222,26.46388889,189.40001,2014,1,30,1
-33.31388889,19.07472222,209.40001,2014,1,30,1
-29.380556,30.2775,135.40001,2014,1,31,1
-22.769722,30.886944,143.1,2014,3,2,1
-26.73806,27.59194,164.40001,2014,3,2,1
-26.45,28.085833,159.7,2014,3,2,1
-33.08883333,19.21878333,198.90001,2014,3,2,1
-28.747778,31.745833,150.8,2014,4,2,2
-27.398611,26.614722,187.7,2014,4,2,2
-25.45963889,28.26430556,164.7,2014,4,2,2
-27.495556,26.074722,192.0,2014,4,2,2
-27.4,26.624722,187.7,2014,4,2,2
-28.760833,17.730278,252.2,2014,5,2,2
-29.161667,23.696389,221.2,2014,5,2,2
-27.01011111,26.69808333,180.0,2014,5,2,2
-25.81048333,27.90955222,163.7,2014,5,2,2
-29.140556,31.391944,143.3,2014,5,2,2
-28.801278,31.955389,147.6,2014,5,2,2
-28.404444,30.013056,160.8,2014,5,2,2
-29.744167,29.905833,141.6,2014,5,2,2
-26.970278,27.211111,170.40001,2014,5,2,2
-26.880278,26.965,172.40001,2014,5,2,2
-26.98472222,26.63227778,178.2,2014,5,2,2
-28.116667,26.725278,186.2,2014,5,2,2
-27.044444,27.005,174.8,2014,5,2,2
-29.033333,23.983333,217.3,2014,5,2,2
-28.69485,28.23487,157.3,2014,5,2,2
-27.937778,31.209444,151.1,2014,6,2,2
-30.160091,27.40124,173.5,2014,6,2,2
-30.336111,27.359444,173.6,2014,6,2,2
-30.830556,26.921389,177.6,2014,7,2,3
-27.671111,27.236944,177.90001,2014,7,2,3
-29.658056,25.973333,194.1,2014,7,2,3
-30.679722,26.7125,183.40001,2014,7,2,3
-29.641944,30.6875,140.5,2014,8,2,3
-26.648056,27.089444,168.6,2014,10,2,4
-26.98472222,26.63227778,178.2,2014,10,2,4
-31.396,29.2651,133.3,2014,10,2,4
-31.554722,29.245556,123.6,2014,10,2,4
-27.01011111,26.69808333,180.0,2014,11,2,4
-25.127778,27.628889,173.40001,2014,11,2,4
-25.20639,27.558,174.0,2014,11,2,4
-24.69514,27.40906,178.1,2014,11,2,4
-26.970278,27.211111,170.40001,2014,11,2,4
-26.880278,26.965,172.40001,2014,11,2,4
-27.802778,28.768333,153.90001,2014,11,2,4
-26.98472222,26.63227778,178.2,2014,11,2,4
-27.935,26.126667,194.8,2014,11,2,4
-28.116667,26.725278,186.2,2014,11,2,4
-27.044444,27.005,174.8,2014,11,2,4
-29.160278,26.573333,192.5,2014,11,2,4
-28.883333,27.89,161.3,2014,11,2,4
-30.568333,29.422778,136.5,2014,11,2,4
-30.570833,29.150556,138.0,2014,11,2,4
-31.104278,29.399722,132.6,2014,11,2,4
-28.338333,31.373611,146.90001,2014,11,2,4
-28.068333,31.55,154.90001,2014,11,2,4
-29.161667,23.696389,221.2,2014,12,2,4
-24.39619444,27.08983333,175.2,2014,12,2,4
-23.658056,31.05,139.0,2014,12,2,4
-23.281,30.54305556,140.40001,2014,12,2,4
-24.058889,31.237222,137.5,2014,12,2,4
-28.75,30.442778,162.0,2014,12,2,4
-29.161667,30.629722,138.1,2014,12,2,4
-26.45,28.085833,159.7,2014,12,2,4
-27.044444,27.005,174.8,2014,12,2,4
-29.615556,27.065278,180.8,2014,12,2,4
-31.031389,28.883333,137.90001,2014,12,2,4
-30.86013889,29.07125,139.3,2014,12,2,4
-30.570833,29.150556,138.0,2014,12,2,4
-30.77586667,29.03221667,140.3,2014,12,2,4
-32.94583,18.33667,197.8,2014,12,2,4
-28.44555556,32.325,140.7,2014,9,4,3
-27.4275,28.525833,157.90001,2014,2,13,1
-34.031944,22.053333,153.90001,2014,2,13,1
-34.329722,18.990278,157.6,2014,2,13,1
-33.13083,18.86278,212.90001,2014,2,13,1
-33.897778,20.012778,193.5,2014,2,13,1
-24.679167,30.8025,133.7,2014,2,14,1
-27.935,26.126667,194.8,2014,2,14,1
-34.039722,22.133333,152.40001,2014,2,14,1
-34.02861,22.22222,149.2,2014,2,14,1
-25.99136,27.84208,160.1,2014,2,17,1
-28.735556,29.820556,159.40001,2014,2,17,1
-26.648056,27.089444,168.6,2014,2,17,1
-27.935,26.126667,194.8,2014,2,17,1
-28.1175,26.719444,186.2,2014,2,17,1
-28.116667,26.725278,186.2,2014,2,17,1
-29.042222,24.6,219.1,2014,2,17,1
-29.033333,23.983333,217.3,2014,2,17,1
-33.818056,19.694722,200.1,2014,2,17,1
-33.08883333,19.21878333,198.90001,2014,2,17,1
-27.01011111,26.69808333,180.0,2014,2,18,1
-27.602222,29.942778,162.40001,2014,2,18,1
-26.970278,27.211111,170.40001,2014,2,18,1
-26.880278,26.965,172.40001,2014,2,18,1
-26.98472222,26.63227778,178.2,2014,2,18,1
-29.160278,26.573333,192.5,2014,2,18,1
-29.028629,24.638389,218.2,2014,2,18,1
-34.075556,20.145556,181.7,2014,2,18,1
-32.595833,19.009444,223.1,2014,2,18,1
-25.45963889,28.26430556,164.7,2014,2,18,1
-27.495556,26.074722,192.0,2014,2,18,1
-29.161667,23.696389,221.2,2014,2,19,1
-25.81048333,27.90955222,163.7,2014,2,19,1
-26.905,32.324722,147.40001,2014,2,19,1
-29.744167,29.905833,141.6,2014,2,19,1
-27.169444,29.233889,152.1,2014,2,19,1
-27.00222,28.76528,156.7,2014,2,19,1
-26.73806,27.59194,164.40001,2014,2,19,1
-26.45,28.085833,159.7,2014,2,19,1
-29.033333,23.983333,217.3,2014,2,19,1
-28.69485,28.23487,157.3,2014,2,19,1
-28.883333,27.89,161.3,2014,2,19,1
-33.7075,18.97444444,203.90001,2014,2,19,1
-25.57877778,29.12747222,160.6,2014,2,19,1
-30.830556,26.921389,177.6,2014,2,20,1
-28.1175,26.719444,186.2,2014,2,20,1
-29.658056,25.973333,194.1,2014,2,20,1
-30.679722,26.7125,183.40001,2014,2,20,1
-30.160091,27.40124,173.5,2014,2,20,1
-30.336111,27.359444,173.6,2014,2,20,1
-33.31388889,19.07472222,209.40001,2014,2,20,1
-24.925278,29.324444,161.90001,2014,2,21,1
-30.534167,24.961944,210.7,2014,2,21,1
-29.7775,29.470833,137.8,2014,2,24,1
-29.744167,29.905833,141.6,2014,2,24,1
-26.45,28.085833,159.7,2014,2,24,1
-27.935,26.126667,194.8,2014,2,24,1
-28.1175,26.719444,186.2,2014,2,24,1
-28.116667,26.725278,186.2,2014,2,24,1
-29.160278,26.573333,192.5,2014,2,24,1
-27.01011111,26.69808333,180.0,2014,2,25,1
-25.127778,27.628889,173.40001,2014,2,25,1
-24.39619444,27.08983333,175.2,2014,2,25,1
-24.69514,27.40906,178.1,2014,2,25,1
-27.5275,30.858056,145.8,2014,2,25,1
-30.733889,29.828333,130.7,2014,2,25,1
-29.987778,29.851667,135.40001,2014,2,25,1
-29.380556,30.2775,135.40001,2014,2,25,1
-26.861111,28.884722,156.1,2014,2,25,1
-26.970278,27.211111,170.40001,2014,2,25,1
-26.880278,26.965,172.40001,2014,2,25,1
-26.98472222,26.63227778,178.2,2014,2,25,1
-27.044444,27.005,174.8,2014,2,25,1
-33.501667,21.624167,184.0,2014,2,25,1
-28.058889,30.373611,155.7,2014,2,25,1
-29.161667,23.696389,221.2,2014,2,26,1
-25.20639,27.558,174.0,2014,2,26,1
-25.73411,27.21422,165.7,2014,2,26,1
-26.648056,27.089444,168.6,2014,2,26,1
-28.116667,26.725278,186.2,2014,2,26,1
-27.671111,27.236944,177.90001,2014,2,26,1
-28.768056,20.720556,260.2,2014,2,26,1
-27.356667,27.286389,177.3,2014,2,26,1
-30.13573889,30.67422222,137.8,2014,2,27,1
-30.398056,30.601944,135.7,2014,2,27,1
-27.902778,24.615556,210.3,2014,2,28,1
-29.803611,30.516111,134.8,2014,2,28,1
-26.73806,27.59194,164.40001,2014,3,3,1
-26.45,28.085833,159.7,2014,3,3,1
-27.935,26.126667,194.8,2014,3,3,1
-28.116667,26.725278,186.2,2014,3,3,1
-32.502778,19.535833,233.8,2014,3,3,1
-27.356667,27.286389,177.3,2014,3,3,1
-25.81048333,27.90955222,163.7,2014,4,3,2
-26.861111,28.884722,156.1,2014,4,3,2
-27.02314,28.59389,158.2,2014,4,3,2
-27.398611,26.614722,187.7,2014,4,3,2
-27.671111,27.236944,177.90001,2014,4,3,2
-34.039722,22.133333,152.40001,2014,4,3,2
-27.495556,26.074722,192.0,2014,4,3,2
-27.4,26.624722,187.7,2014,4,3,2
-29.161667,23.696389,221.2,2014,5,3,2
-27.01011111,26.69808333,180.0,2014,5,3,2
-29.140556,31.391944,143.3,2014,5,3,2
-29.744167,29.905833,141.6,2014,5,3,2
-26.880278,26.965,172.40001,2014,5,3,2
-26.98472222,26.63227778,178.2,2014,5,3,2
-27.671111,27.236944,177.90001,2014,5,3,2
-29.033333,23.983333,217.3,2014,5,3,2
-34.02861,22.22222,149.2,2014,5,3,2
-33.13083,18.86278,212.90001,2014,5,3,2
-25.45963889,28.26430556,164.7,2014,5,3,2
-22.769722,30.886944,143.1,2014,6,3,2
-27.937778,31.209444,151.1,2014,6,3,2
-26.648056,27.089444,168.6,2014,6,3,2
-26.970278,27.211111,170.40001,2014,6,3,2
-27.398611,26.614722,187.7,2014,6,3,2
-27.044444,27.005,174.8,2014,6,3,2
-29.651389,22.746389,248.2,2014,6,3,2
-29.1825,23.575556,226.40001,2014,6,3,2
-34.031944,22.053333,153.90001,2014,6,3,2
-33.7075,18.97444444,203.90001,2014,6,3,2
-32.94583,18.33667,197.8,2014,6,3,2
-28.058889,30.373611,155.7,2014,6,3,2
-28.404444,30.013056,160.8,2014,7,3,3
-28.116667,26.725278,186.2,2014,7,3,3
-29.651389,22.746389,248.2,2014,7,3,3
-34.005833,22.351111,146.0,2014,7,3,3
-29.380556,30.2775,135.40001,2014,8,3,3
-26.45,28.085833,159.7,2014,10,3,4
-26.98472222,26.63227778,178.2,2014,10,3,4
-28.1175,26.719444,186.2,2014,10,3,4
-31.396,29.2651,133.3,2014,10,3,4
-31.554722,29.245556,123.6,2014,10,3,4
-27.01011111,26.69808333,180.0,2014,11,3,4
-24.183889,30.823889,139.7,2014,11,3,4
-26.861111,28.884722,156.1,2014,11,3,4
-26.648056,27.089444,168.6,2014,11,3,4
-26.970278,27.211111,170.40001,2014,11,3,4
-26.880278,26.965,172.40001,2014,11,3,4
-26.98472222,26.63227778,178.2,2014,11,3,4
-27.902778,24.615556,229.7,2012,2,8,1
-27.044444,27.005,174.8,2014,11,3,4
-30.568333,29.422778,136.5,2014,11,3,4
-30.570833,29.150556,138.0,2014,11,3,4
-31.104278,29.399722,132.6,2014,11,3,4
-34.092222,21.295278,168.8,2014,11,3,4
-29.161667,23.696389,221.2,2014,12,3,4
-28.7115,24.07288889,216.3,2014,12,3,4
-29.641944,30.6875,140.5,2014,12,3,4
-27.902778,24.615556,198.40001,2013,6,20,2
-24.034167,31.123611,137.8,2014,12,3,4
-28.44555556,32.325,140.7,2014,7,5,3
-28.75,30.442778,162.0,2014,12,3,4
-29.161667,30.629722,138.1,2014,12,3,4
-27.02314,28.59389,158.2,2014,12,3,4
-27.273889,28.49,158.8,2014,12,3,4
-27.4275,28.525833,157.90001,2014,12,3,4
-27.3,28.586944,158.0,2014,12,3,4
-27.902778,24.615556,152.40001,2014,2,1,1
-27.935,26.126667,194.8,2014,12,3,4
-28.141944,26.417778,191.90001,2014,12,3,4
-29.651389,22.746389,248.2,2014,12,3,4
-31.031389,28.883333,137.90001,2014,12,3,4
-30.86013889,29.07125,139.3,2014,12,3,4
-30.77586667,29.03221667,140.3,2014,12,3,4
-27.902778,24.615556,210.3,2014,5,23,2
-28.338333,31.373611,146.90001,2014,12,3,4
-28.068333,31.55,154.90001,2014,12,3,4
-24.679167,30.8025,133.7,2014,3,13,1
-25.20639,27.558,174.0,2014,3,13,1
-27.573056,24.746389,211.90001,2014,3,13,1
-31.394444,20.947222,240.3,2014,3,13,1
-33.08883333,19.21878333,198.90001,2014,3,13,1
-33.897778,20.012778,193.5,2014,3,13,1
-27.902778,24.615556,210.3,2014,3,14,1
-27.573056,24.746389,211.90001,2014,3,15,1
-28.96362,19.15486,262.0,2014,3,15,1
-27.902778,24.615556,223.7,2014,11,21,4
-25.99136,27.84208,160.1,2014,3,17,1
-28.735556,29.820556,159.40001,2014,3,17,1
-26.73806,27.59194,164.40001,2014,3,17,1
-27.935,26.126667,194.8,2014,3,17,1
-28.1175,26.719444,186.2,2014,3,17,1
-28.116667,26.725278,186.2,2014,3,17,1
-29.042222,24.6,219.1,2014,3,17,1
-29.033333,23.983333,217.3,2014,3,17,1
-23.658056,31.05,139.0,2014,3,18,1
-23.281,30.54305556,140.40001,2014,3,18,1
-27.169444,29.233889,152.1,2014,3,18,1
-26.861111,28.884722,156.1,2014,3,18,1
-26.98472222,26.63227778,178.2,2014,3,18,1
-29.028629,24.638389,218.2,2014,3,18,1
-33.38056,19.30167,195.7,2014,3,18,1
-33.31388889,19.07472222,209.40001,2014,3,18,1
-25.45963889,28.26430556,164.7,2014,3,18,1
-27.495556,26.074722,192.0,2014,3,18,1
-25.447222,30.711667,140.3,2014,3,18,1
-29.161667,23.696389,221.2,2014,3,19,1
-27.01011111,26.69808333,180.0,2014,3,19,1
-25.81048333,27.90955222,163.7,2014,3,19,1
-27.363611,31.783333,147.1,2014,3,19,1
-26.648056,27.089444,168.6,2014,3,19,1
-26.970278,27.211111,170.40001,2014,3,19,1
-26.880278,26.965,172.40001,2014,3,19,1
-27.044444,27.005,174.8,2014,3,19,1
-27.573056,24.746389,211.90001,2014,3,19,1
-29.033333,23.983333,217.3,2014,3,19,1
-28.376944,24.303056,220.8,2011,9,29,3
-28.376944,24.303056,220.8,2011,11,20,4
-28.376944,24.303056,220.8,2011,8,12,3
-32.595833,19.009444,223.1,2014,3,19,1
-28.376944,24.303056,204.3,2012,1,19,1
-26.03611,30.99778,148.1,2014,3,20,1
-27.602222,29.942778,162.40001,2014,3,20,1
-29.744167,29.905833,141.6,2014,3,20,1
-28.376944,24.303056,204.3,2012,5,7,2
-28.376944,24.303056,231.8,2012,11,7,4
-29.7775,29.470833,137.8,2014,3,24,1
-28.376944,24.303056,231.8,2012,8,16,3
-28.376944,24.303056,231.8,2012,8,30,3
-28.376944,24.303056,231.8,2012,9,27,3
-28.376944,24.303056,200.90001,2013,1,17,1
-28.376944,24.303056,200.90001,2013,2,28,1
-29.987778,29.851667,135.40001,2014,3,24,1
-28.376944,24.303056,200.90001,2013,3,14,1
-28.376944,24.303056,200.90001,2013,11,4,4
-28.376944,24.303056,200.90001,2013,4,25,2
-28.376944,24.303056,200.90001,2013,9,5,3
-28.376944,24.303056,200.90001,2013,6,20,2
-28.376944,24.303056,200.90001,2013,4,7,2
-28.376944,24.303056,214.8,2013,7,18,3
-28.376944,24.303056,214.8,2013,1,8,1
-28.376944,24.303056,214.8,2013,8,15,3
-28.376944,24.303056,214.8,2013,8,29,3
-28.376944,24.303056,214.8,2013,12,9,4
-28.376944,24.303056,214.8,2013,9,26,3
-28.376944,24.303056,214.8,2013,10,10,4
-28.376944,24.303056,214.8,2013,10,24,4
-28.376944,24.303056,214.8,2013,7,11,3
-28.376944,24.303056,214.8,2013,11,21,4
-28.376944,24.303056,154.6,2014,2,1,1
-28.376944,24.303056,212.7,2014,1,16,1
-28.376944,24.303056,212.7,2014,1,30,1
-28.376944,24.303056,212.7,2014,2,27,1
-29.744167,29.905833,141.6,2014,3,24,1
-26.45,28.085833,159.7,2014,3,24,1
-27.935,26.126667,194.8,2014,3,24,1
-28.141944,26.417778,191.90001,2014,3,24,1
-28.376944,24.303056,212.7,2014,5,6,2
-28.1175,26.719444,186.2,2014,3,24,1
-22.225556,29.990556,151.40001,2014,3,25,1
-25.127778,27.628889,173.40001,2014,3,25,1
-24.39619444,27.08983333,175.2,2014,3,25,1
-24.69514,27.40906,178.1,2014,3,25,1
-28.376944,24.303056,225.6,2014,10,23,4
-30.733889,29.828333,130.7,2014,3,25,1
-26.861111,28.884722,156.1,2014,3,25,1
-28.116667,26.725278,186.2,2014,3,25,1
-29.160278,26.573333,192.5,2014,3,25,1
-28.69485,28.23487,157.3,2014,3,25,1
-29.615556,27.065278,180.8,2014,3,25,1
-28.883333,27.89,161.3,2014,3,25,1
-33.501667,21.624167,184.0,2014,3,25,1
-29.161667,23.696389,221.2,2014,3,26,1
-27.01011111,26.69808333,180.0,2014,3,26,1
-22.935,28.004167,161.5,2014,3,26,1
-25.20639,27.558,174.0,2014,3,26,1
-28.376944,24.303056,230.7,2015,7,16,3
-28.376944,24.303056,230.7,2015,7,30,3
-28.376944,24.303056,230.7,2015,8,13,3
-28.376944,24.303056,230.7,2015,9,24,3
-28.376944,24.303056,230.7,2015,8,10,3
-28.376944,24.303056,230.7,2015,10,22,4
-28.376944,24.303056,230.7,2015,5,11,2
-28.376944,24.303056,230.7,2015,11,19,4
-28.376944,24.303056,230.7,2015,3,12,1
-28.376944,24.303056,230.7,2015,12,31,4
-30.398056,30.601944,135.7,2014,3,26,1
-26.648056,27.089444,168.6,2014,3,26,1
-26.970278,27.211111,170.40001,2014,3,26,1
-26.880278,26.965,172.40001,2014,3,26,1
-26.98472222,26.63227778,178.2,2014,3,26,1
-27.671111,27.236944,177.90001,2014,3,26,1
-27.044444,27.005,174.8,2014,3,26,1
-30.160091,27.40124,173.5,2014,3,26,1
-30.336111,27.359444,173.6,2014,3,26,1
-22.935,28.004167,161.5,2014,3,27,1
-30.830556,26.921389,177.6,2014,3,27,1
-22.548889,28.898056,154.7,2014,3,27,1
-22.91028,29.61111,142.5,2014,3,27,1
-30.13573889,30.67422222,137.8,2014,3,27,1
-27.38972222,26.46388889,189.40001,2014,3,27,1
-27.398611,26.614722,187.7,2014,3,27,1
-27.902778,24.615556,210.3,2014,3,27,1
-29.658056,25.973333,194.1,2014,3,27,1
-31.000833,26.353056,180.0,2014,3,27,1
-30.679722,26.7125,183.40001,2014,3,27,1
-30.534167,24.961944,210.7,2014,3,27,1
-27.356667,27.286389,177.3,2014,3,27,1
-22.548889,28.898056,154.7,2014,3,28,1
-29.160278,26.573333,192.5,2014,3,28,1
-29.803611,30.516111,134.8,2014,3,28,1
-25.99136,27.84208,160.1,2014,3,31,1
-25.513889,31.224444,139.0,2014,3,31,1
-33.818056,19.694722,200.1,2014,3,31,1
-32.502778,19.535833,233.8,2014,3,31,1
-25.681111,31.783333,135.7,2014,1,4,1
-27.935,26.126667,194.8,2014,1,4,1
-28.1175,26.719444,186.2,2014,1,4,1
-28.116667,26.725278,186.2,2014,1,4,1
-27.671111,27.236944,177.90001,2014,1,4,1
-34.075556,20.145556,181.7,2014,1,4,1
-29.161667,23.696389,221.2,2014,2,4,1
-25.81048333,27.90955222,163.7,2014,2,4,1
-22.935,28.004167,161.5,2014,2,4,1
-24.768889,31.39,134.1,2014,2,4,1
-24.9675,31.516667,136.40001,2014,2,4,1
-28.801278,31.955389,147.6,2014,2,4,1
-29.744167,29.905833,141.6,2014,2,4,1
-27.4275,28.525833,157.90001,2014,2,4,1
-27.398611,26.614722,187.7,2014,2,4,1
-27.671111,27.236944,177.90001,2014,2,4,1
-29.033333,23.983333,217.3,2014,2,4,1
-28.768056,20.720556,260.2,2014,2,4,1
-34.031944,22.053333,153.90001,2014,2,4,1
-34.039722,22.133333,152.40001,2014,2,4,1
-33.7075,18.97444444,203.90001,2014,2,4,1
-28.058889,30.373611,155.7,2014,2,4,1
-27.495556,26.074722,192.0,2014,2,4,1
-27.4,26.624722,187.7,2014,2,4,1
-27.01011111,26.69808333,180.0,2014,3,4,1
-22.91028,29.61111,142.5,2014,3,4,1
-23.658056,31.05,139.0,2014,3,4,1
-23.281,30.54305556,140.40001,2014,3,4,1
-24.99328,30.81444,123.5,2014,3,4,1
-27.937778,31.209444,151.1,2014,3,4,1
-27.5275,30.858056,145.8,2014,3,4,1
-26.648056,27.089444,168.6,2014,3,4,1
-26.970278,27.211111,170.40001,2014,3,4,1
-26.880278,26.965,172.40001,2014,3,4,1
-26.98472222,26.63227778,178.2,2014,3,4,1
-27.044444,27.005,174.8,2014,3,4,1
-33.13083,18.86278,212.90001,2014,3,4,1
-28.404444,30.013056,160.8,2014,4,4,2
-28.116667,26.725278,186.2,2014,4,4,2
-28.735556,29.820556,159.40001,2014,7,4,3
-26.73806,27.59194,164.40001,2014,7,4,3
-26.45,28.085833,159.7,2014,7,4,3
-26.98472222,26.63227778,178.2,2014,7,4,3
-27.935,26.126667,194.8,2014,7,4,3
-28.141944,26.417778,191.90001,2014,7,4,3
-28.1175,26.719444,186.2,2014,7,4,3
-28.116667,26.725278,186.2,2014,7,4,3
-29.042222,24.6,219.1,2014,7,4,3
-29.028629,24.638389,218.2,2014,7,4,3
-29.033333,23.983333,217.3,2014,7,4,3
-31.554722,29.245556,123.6,2014,7,4,3
-27.01011111,26.69808333,180.0,2014,8,4,3
-34.065833,20.404167,178.0,2014,8,4,3
-25.127778,27.628889,173.40001,2014,8,4,3
-25.20639,27.558,174.0,2014,8,4,3
-24.69514,27.40906,178.1,2014,8,4,3
-22.769722,30.886944,143.1,2014,8,4,3
-27.169444,29.233889,152.1,2014,8,4,3
-26.861111,28.884722,156.1,2014,8,4,3
-26.648056,27.089444,168.6,2014,8,4,3
-26.970278,27.211111,170.40001,2014,8,4,3
-26.880278,26.965,172.40001,2014,8,4,3
-26.98472222,26.63227778,178.2,2014,8,4,3
-30.570833,29.150556,138.0,2014,8,4,3
-33.31388889,19.07472222,209.40001,2014,8,4,3
-28.338333,31.373611,146.90001,2014,8,4,3
-29.658056,25.973333,201.6,2011,9,27,3
-28.068333,31.55,154.90001,2014,8,4,3
-28.308889,31.9025,150.3,2014,8,4,3
-25.57877778,29.12747222,160.6,2014,8,4,3
-29.641944,30.6875,140.5,2014,9,4,3
-25.73411,27.21422,165.7,2014,9,4,3
-28.44555556,32.325,140.7,2014,4,6,2
-28.75,30.442778,162.0,2014,9,4,3
-29.161667,30.629722,138.1,2014,9,4,3
-27.00222,28.76528,156.7,2014,9,4,3
-27.02314,28.59389,158.2,2014,9,4,3
-27.273889,28.49,158.8,2014,9,4,3
-27.4275,28.525833,157.90001,2014,9,4,3
-27.3,28.586944,158.0,2014,9,4,3
-30.568333,29.422778,136.5,2014,9,4,3
-31.031389,28.883333,137.90001,2014,9,4,3
-30.86013889,29.07125,139.3,2014,9,4,3
-30.77586667,29.03221667,140.3,2014,9,4,3
-32.595833,19.009444,223.1,2014,9,4,3
-28.376944,24.303056,212.7,2014,10,4,4
-34.092222,21.295278,168.8,2014,10,4,4
-34.329722,18.990278,157.6,2014,10,4,4
-33.897778,20.012778,193.5,2014,10,4,4
-27.902778,24.615556,210.3,2014,11,4,4
-24.679167,30.8025,133.7,2014,4,14,2
-25.99136,27.84208,160.1,2014,4,14,2
-26.73806,27.59194,164.40001,2014,4,14,2
-28.1175,26.719444,186.2,2014,4,14,2
-28.116667,26.725278,186.2,2014,4,14,2
-33.08883333,19.21878333,198.90001,2014,4,14,2
-24.183889,30.823889,139.7,2014,4,15,2
-27.169444,29.233889,152.1,2014,4,15,2
-26.861111,28.884722,156.1,2014,4,15,2
-27.00222,28.76528,156.7,2014,4,15,2
-27.4275,28.525833,157.90001,2014,4,15,2
-26.98472222,26.63227778,178.2,2014,4,15,2
-27.935,26.126667,194.8,2014,4,15,2
-29.160278,26.573333,192.5,2014,4,15,2
-29.033333,23.983333,217.3,2014,4,15,2
-25.45963889,28.26430556,164.7,2014,4,15,2
-29.161667,23.696389,221.2,2014,4,16,2
-28.7115,24.07288889,216.3,2014,4,16,2
-27.01011111,26.69808333,180.0,2014,4,16,2
-25.81048333,27.90955222,163.7,2014,4,16,2
-26.905,32.324722,147.40001,2014,4,16,2
-27.602222,29.942778,162.40001,2014,4,16,2
-29.744167,29.905833,141.6,2014,4,16,2
-26.648056,27.089444,168.6,2014,4,16,2
-26.970278,27.211111,170.40001,2014,4,16,2
-26.880278,26.965,172.40001,2014,4,16,2
-29.033333,23.983333,217.3,2014,4,16,2
-29.1825,23.575556,226.40001,2014,4,16,2
-28.768056,20.720556,260.2,2014,4,16,2
-27.363611,31.783333,147.1,2014,4,17,2
-29.042222,24.6,219.1,2014,4,17,2
-29.028629,24.638389,218.2,2014,4,17,2
-29.987778,29.851667,135.40001,2014,4,21,2
-29.744167,29.905833,141.6,2014,4,21,2
-30.733889,29.828333,130.7,2014,4,22,2
-29.380556,30.2775,135.40001,2014,4,22,2
-27.935,26.126667,194.8,2014,4,22,2
-28.141944,26.417778,191.90001,2014,4,22,2
-28.1175,26.719444,186.2,2014,4,22,2
-28.116667,26.725278,186.2,2014,4,22,2
-29.160278,26.573333,192.5,2014,4,22,2
-33.501667,21.624167,184.0,2014,4,22,2
-27.01011111,26.69808333,180.0,2014,4,23,2
-25.127778,27.628889,173.40001,2014,4,23,2
-25.20639,27.558,174.0,2014,4,23,2
-24.39619444,27.08983333,175.2,2014,4,23,2
-24.69514,27.40906,178.1,2014,4,23,2
-26.970278,27.211111,170.40001,2014,4,23,2
-26.880278,26.965,172.40001,2014,4,23,2
-26.98472222,26.63227778,178.2,2014,4,23,2
-28.1175,26.719444,186.2,2014,4,23,2
-28.116667,26.725278,186.2,2014,4,23,2
-27.671111,27.236944,177.90001,2014,4,23,2
-28.69485,28.23487,157.3,2014,4,23,2
-29.615556,27.065278,180.8,2014,4,23,2
-28.883333,27.89,161.3,2014,4,23,2
-28.760833,17.730278,252.2,2014,4,24,2
-30.13573889,30.67422222,137.8,2014,4,24,2
-27.38972222,26.46388889,189.40001,2014,4,24,2
-28.141944,26.417778,191.90001,2014,4,24,2
-28.1175,26.719444,186.2,2014,4,24,2
-28.116667,26.725278,186.2,2014,4,24,2
-27.398611,26.614722,187.7,2014,4,24,2
-28.376944,24.303056,212.7,2014,4,24,2
-30.160091,27.40124,173.5,2014,4,24,2
-30.336111,27.359444,173.6,2014,4,24,2
-27.356667,27.286389,177.3,2014,4,24,2
-30.830556,26.921389,177.6,2014,4,25,2
-27.902778,24.615556,210.3,2014,4,25,2
-31.000833,26.353056,180.0,2014,4,25,2
-30.679722,26.7125,183.40001,2014,4,25,2
-30.534167,24.961944,210.7,2014,4,25,2
-29.140556,31.391944,143.3,2014,4,29,2
-25.99136,27.84208,160.1,2014,4,29,2
-28.747778,31.745833,150.8,2014,4,29,2
-28.801278,31.955389,147.6,2014,4,29,2
-26.73806,27.59194,164.40001,2014,4,29,2
-26.45,28.085833,159.7,2014,4,29,2
-27.935,26.126667,194.8,2014,4,29,2
-28.1175,26.719444,186.2,2014,4,29,2
-27.671111,27.236944,177.90001,2014,4,29,2
-28.404444,30.013056,160.8,2014,4,30,2
-27.169444,29.233889,152.1,2014,4,30,2
-26.861111,28.884722,156.1,2014,4,30,2
-26.98472222,26.63227778,178.2,2014,4,30,2
-25.45963889,28.26430556,164.7,2014,4,30,2
-28.058889,30.373611,155.7,2014,4,30,2
-27.495556,26.074722,192.0,2014,4,30,2
-29.033333,23.983333,221.90001,2011,5,10,2
-29.033333,23.983333,221.90001,2011,10,25,4
-29.033333,23.983333,221.90001,2011,2,11,1
-29.033333,23.983333,221.90001,2011,11,16,4
-29.033333,23.983333,221.90001,2011,12,14,4
-29.033333,23.983333,227.90001,2012,11,1,4
-29.033333,23.983333,202.3,2012,1,25,1
-29.033333,23.983333,202.3,2012,2,22,1
-25.81048333,27.90955222,163.7,2014,1,5,1
-27.937778,31.209444,151.1,2014,1,5,1
